16026,Michoacan,Chinicuila
16027,Michoacan,Chucandiro
16029,Michoacan,Churumuco
16014,Michoacan,Coahuayana
16015,Michoacan,Coalcoman de Vazquez Pallares
16074,Michoacan,Cojumatlan de Regules
16017,Michoacan,Contepec
16018,Michoacan,Copandaro
16019,Michoacan,Cotija
16020,Michoacan,Cuitzeo
16030,Michoacan,Ecuandureo
16031,Michoacan,Epitacio Huerta
16033,Michoacan,Gabriel Zamora
16034,Michoacan,Hidalgo
16037,Michoacan,Huaniqueo
16038,Michoacan,Huetamo
16039,Michoacan,Huiramba
16040,Michoacan,Indaparapeo
16042,Michoacan,Ixtlan
16043,Michoacan,Jacona
16044,Michoacan,Jimenez
16045,Michoacan,Jiquilpan
16113,Michoacan,Jose Sixto Verduzco
16046,Michoacan,Juarez
16047,Michoacan,Jungapeo
16035,Michoacan,La Huacana
16069,Michoacan,La Piedad
16048,Michoacan,Lagunillas
16052,Michoacan,Lazaro Cardenas
16075,Michoacan,Los Reyes
16049,Michoacan,Madero
16050,Michoacan,Maravatio
16051,Michoacan,Marcos Castellanos
16053,Michoacan,Morelia
16055,Michoacan,Mugica
16056,Michoacan,Nahuatzen
16999,Michoacan,No especificado
16058,Michoacan,Nuevo Parangaricutiro
16059,Michoacan,Nuevo Urecho
16060,Michoacan,Numaran
16061,Michoacan,Ocampo
16062,Michoacan,Pajacuaran
16063,Michoacan,Panindicuaro
16065,Michoacan,Paracho
16064,Michoacan,Paracuaro
16066,Michoacan,Patzcuaro
16067,Michoacan,Penjamillo
16068,Michoacan,Periban
16070,Michoacan,Purepero
16071,Michoacan,Puruandiro
16073,Michoacan,Quiroga
16076,Michoacan,Sahuayo
16079,Michoacan,Salvador Escalante
16077,Michoacan,San Lucas
16078,Michoacan,Santa Ana Maya
16080,Michoacan,Senguio
16082,Michoacan,Tacambaro
16083,Michoacan,Tancitaro
16084,Michoacan,Tangamandapio
16085,Michoacan,Tangancicuaro
16086,Michoacan,Tanhuato
16087,Michoacan,Taretan
16088,Michoacan,Tarimbaro
16089,Michoacan,Tepalcatepec
16090,Michoacan,Tingambato
16091,Michoacan,Tingüindin
16092,Michoacan,Tiquicheo de Nicolas Romero
16094,Michoacan,Tlazazalca
16095,Michoacan,Tocumbo
16096,Michoacan,Tumbiscatio
16097,Michoacan,Turicato
16099,Michoacan,Tuzantla
16101,Michoacan,Tzitzio
16102,Michoacan,Uruapan
16103,Michoacan,Venustiano Carranza
16104,Michoacan,Villamar
16105,Michoacan,Vista Hermosa
16106,Michoacan,Yurecuaro
16107,Michoacan,Zacapu
16108,Michoacan,Zamora
16109,Michoacan,Zinaparo
16110,Michoacan,Zinapecuaro
16111,Michoacan,Ziracuaretiro
16112,Michoacan,Zitacuaro
17001,Morelos,Amacuzac
17002,Morelos,Atlatlahucan
17004,Morelos,Ayala
17005,Morelos,Coatlan del Rio
17006,Morelos,Cuautla
17007,Morelos,Cuernavaca
17008,Morelos,Emiliano Zapata
17009,Morelos,Huitzilac
17010,Morelos,Jantetelco
17011,Morelos,Jiutepec
17012,Morelos,Jojutla
17013,Morelos,Jonacatepec
17014,Morelos,Mazatepec
17015,Morelos,Miacatlan
17999,Morelos,No especificado
17017,Morelos,Puente de Ixtla
17018,Morelos,Temixco
17033,Morelos,Temoac
17019,Morelos,Tepalcingo
17020,Morelos,Tepoztlan
17021,Morelos,Tetecala
17022,Morelos,Tetela del Volcan
17023,Morelos,Tlalnepantla
17024,Morelos,Tlaltizapan
17025,Morelos,Tlaquiltenango
17026,Morelos,Tlayacapan
17027,Morelos,Totolapan
17028,Morelos,Xochitepec
17029,Morelos,Yautepec
17030,Morelos,Yecapixtla
17031,Morelos,Zacatepec
18001,Nayarit,Acaponeta
18020,Nayarit,Bahia de Banderas
18004,Nayarit,Compostela
18009,Nayarit,Del Nayar
18006,Nayarit,Ixtlan del Rio
18007,Nayarit,Jala
18019,Nayarit,La Yesca
18010,Nayarit,Rosamorada
18011,Nayarit,Ruiz
18012,Nayarit,San Blas
18014,Nayarit,Santa Maria del Oro
18015,Nayarit,Santiago Ixcuintla
18016,Nayarit,Tecuala
18017,Nayarit,Tepic
18018,Nayarit,Tuxpan
18008,Nayarit,Xalisco
19004,Nuevo Leon,Allende
19006,Nuevo Leon,Apodaca
19009,Nuevo Leon,Cadereyta Jimenez
19011,Nuevo Leon,Cerralvo
19013,Nuevo Leon,China
19012,Nuevo Leon,Cienega de Flores
19015,Nuevo Leon,Doctor Coss
19017,Nuevo Leon,Galeana
19018,Nuevo Leon,Garcia
19020,Nuevo Leon,General Bravo
19021,Nuevo Leon,General Escobedo
19022,Nuevo Leon,General Teran
19023,Nuevo Leon,General Treviño
19026,Nuevo Leon,Guadalupe
19047,Nuevo Leon,Hidalgo
19029,Nuevo Leon,Hualahuises
19031,Nuevo Leon,Juarez
19033,Nuevo Leon,Linares
19003,Nuevo Leon,Los Aldamas
19027,Nuevo Leon,Los Herreras
19042,Nuevo Leon,Los Ramones
19034,Nuevo Leon,Marin
19038,Nuevo Leon,Montemorelos
19039,Nuevo Leon,Monterrey
19999,Nuevo Leon,No especificado
19041,Nuevo Leon,Pesqueria
19044,Nuevo Leon,Sabinas Hidalgo
19045,Nuevo Leon,Salinas Victoria
19046,Nuevo Leon,San Nicolas de los Garza
19019,Nuevo Leon,San Pedro Garza Garcia
19048,Nuevo Leon,Santa Catarina
19049,Nuevo Leon,Santiago
19050,Nuevo Leon,Vallecillo
20002,Oaxaca,Acatlan de Perez Figueroa
20174,Oaxaca,animas Trujano
20005,Oaxaca,Asuncion Ixtaltepec
20014,Oaxaca,Ciudad Ixtepec
20020,Oaxaca,Constancia del Rosario
20021,Oaxaca,Cosolapa
20030,Oaxaca,El Espinal
20028,Oaxaca,Heroica Ciudad de Ejutla de Crespo
20039,Oaxaca,Heroica Ciudad de Huajuapan de Leon
20397,Oaxaca,Heroica Ciudad de Tlaxiaco
20043,Oaxaca,Juchitan de Zaragoza
20044,Oaxaca,Loma Bonita
20045,Oaxaca,Magdalena Apasco
20055,Oaxaca,Mariscala de Juarez
20056,Oaxaca,Martires de Tacubaya
20057,Oaxaca,Matias Romero Avendaño
20059,Oaxaca,Miahuatlan de Porfirio Diaz
20999,Oaxaca,No especificado
20067,Oaxaca,Oaxaca de Juarez
20068,Oaxaca,Ocotlan de Morelos
20073,Oaxaca,Putla Villa de Guerrero
20077,Oaxaca,Reyes Etla
20079,Oaxaca,Salina Cruz
20081,Oaxaca,San Agustin Atenango
20085,Oaxaca,San Agustin Loxicha
20090,Oaxaca,San Andres Huaxpaltepec
20091,Oaxaca,San Andres Huayapam
20092,Oaxaca,San Andres Ixtlahuaca
20103,Oaxaca,San Antonino Castillo Velasco
20107,Oaxaca,San Antonio de la Cal
20113,Oaxaca,San Baltazar Loxicha
20115,Oaxaca,San Bartolo Coyotepec
20117,Oaxaca,San Bartolome Loxicha
20130,Oaxaca,San Dionisio del Mar
20143,Oaxaca,San Francisco Ixhuatan
20145,Oaxaca,San Francisco Lachigolo
20150,Oaxaca,San Francisco Telixtlahuaca
20157,Oaxaca,San Jacinto Amilpas
20160,Oaxaca,San Jeronimo Silacayoapilla
20175,Oaxaca,San Juan Bautista Atatlahuca
20180,Oaxaca,San Juan Bautista Lo de Soto
20184,Oaxaca,San Juan Bautista Tuxtepec
20185,Oaxaca,San Juan Cacahuatepec
20198,Oaxaca,San Juan Guichicovi
20200,Oaxaca,San Juan Juquila Mixes
20207,Oaxaca,San Juan Mazatlan
20225,Oaxaca,San Lorenzo
20227,Oaxaca,San Lorenzo Cacaotepec
20237,Oaxaca,San Marcos Arteaga
20278,Oaxaca,San Miguel Soyaltepec
20291,Oaxaca,San Pablo Coatlan
20293,Oaxaca,San Pablo Etla
20302,Oaxaca,San Pedro Atoyac
20310,Oaxaca,San Pedro Ixtlahuaca
20312,Oaxaca,San Pedro Jicayan
20318,Oaxaca,San Pedro Mixtepec -Dto. 22 -
20324,Oaxaca,San Pedro Pochutla
20327,Oaxaca,San Pedro Tapanatepec
20332,Oaxaca,San Pedro Topiltepec
20340,Oaxaca,San Pedro y San Pablo Tequixtepec
20342,Oaxaca,San Raymundo Jalpan
20364,Oaxaca,Santa Catarina Juquila
20381,Oaxaca,Santa Cruz Tacache de Mina
20385,Oaxaca,Santa Cruz Xoxocotlan
20399,Oaxaca,Santa Maria Atzompa
20401,Oaxaca,Santa Maria Colotepec
20409,Oaxaca,Santa Maria del Tule
20413,Oaxaca,Santa Maria Huatulco
20414,Oaxaca,Santa Maria Huazolotitlan
20418,Oaxaca,Santa Maria Jalapa del Marques
20421,Oaxaca,Santa Maria Mixtequilla
20427,Oaxaca,Santa Maria Petapa
20429,Oaxaca,Santa Maria Sola
20439,Oaxaca,Santa Maria Tonameca
20441,Oaxaca,Santa Maria Xadani
20447,Oaxaca,Santa Maria Zacatepec
20449,Oaxaca,Santa Maria Zoquitlan
